File 1,File 2,Similarity Score
submission115.py,submission171.py,0.681
submission115.py,submission172.py,0.682
submission115.py,submission173.py,0.681
submission115.py,submission174.py,0.681
submission115.py,submission18.py,0.746
submission115.py,submission19.py,0.764
submission115.py,submission2.py,0.363
submission115.py,submission20.py,0.757
submission115.py,submission21.py,0.763
submission115.py,submission22.py,0.77
submission115.py,submission23.py,0.734
submission115.py,submission24.py,0.711
submission115.py,submission25.py,0.741
submission115.py,submission26.py,0.75
submission115.py,submission27.py,0.759
submission115.py,submission28.py,0.78
submission115.py,submission29.py,0.778
submission115.py,submission3.py,0.363
submission115.py,submission30.py,0.752
submission115.py,submission31.py,0.679
submission115.py,submission32.py,0.679
submission115.py,submission33.py,0.711
submission115.py,submission34.py,0.703
submission115.py,submission35.py,0.711
submission115.py,submission36.py,0.671
submission115.py,submission37.py,0.712
submission115.py,submission38.py,0.658
submission115.py,submission39.py,0.711
submission115.py,submission4.py,0.364
submission115.py,submission40.py,0.558
submission115.py,submission41.py,0.597
submission115.py,submission42.py,0.578
submission115.py,submission43.py,0.538
submission115.py,submission44.py,0.571
submission115.py,submission45.py,0.738
submission115.py,submission46.py,0.772
submission115.py,submission47.py,0.773
submission115.py,submission48.py,0.755
submission115.py,submission49.py,0.758
submission115.py,submission5.py,0.369
submission115.py,submission50.py,0.716
submission115.py,submission51.py,0.745
submission115.py,submission52.py,0.747
submission115.py,submission53.py,0.727
submission115.py,submission54.py,0.771
submission115.py,submission55.py,0.773
submission115.py,submission56.py,0.776
submission115.py,submission57.py,0.722
submission115.py,submission58.py,0.769
submission115.py,submission59.py,0.817
submission115.py,submission6.py,0.517
submission115.py,submission60.py,0.786
submission115.py,submission61.py,0.758
submission115.py,submission62.py,0.771
submission115.py,submission63.py,0.76
submission115.py,submission64.py,0.752
submission115.py,submission65.py,0.783
submission115.py,submission66.py,0.793
submission115.py,submission67.py,0.687
submission115.py,submission68.py,0.699
submission115.py,submission69.py,0.635
submission115.py,submission7.py,0.502
submission115.py,submission70.py,0.638
submission115.py,submission71.py,0.705
submission115.py,submission72.py,0.665
submission115.py,submission73.py,0.673
submission115.py,submission74.py,0.705
submission115.py,submission75.py,0.687
submission115.py,submission76.py,0.697
submission115.py,submission77.py,0.714
submission115.py,submission78.py,0.692
submission115.py,submission79.py,0.694
submission115.py,submission8.py,0.587
submission115.py,submission80.py,0.723
submission115.py,submission81.py,0.685
submission115.py,submission82.py,0.585
submission115.py,submission83.py,0.6
submission115.py,submission84.py,0.583
submission115.py,submission85.py,0.586
submission115.py,submission86.py,0.585
submission115.py,submission87.py,0.633
submission115.py,submission88.py,0.493
submission115.py,submission89.py,0.627
submission115.py,submission9.py,0.59
submission115.py,submission90.py,0.568
submission115.py,submission91.py,0.631
submission115.py,submission92.py,0.727
submission115.py,submission93.py,0.728
submission115.py,submission94.py,0.584
submission115.py,submission95.py,0.527
submission115.py,submission96.py,0.694
submission115.py,submission97.py,0.0
submission115.py,submission98.py,0.691
submission115.py,submission99.py,0.78
submission116.py,submission117.py,0.508
submission116.py,submission118.py,0.554
submission116.py,submission119.py,0.508
submission116.py,submission12.py,0.602
submission116.py,submission120.py,0.553
submission116.py,submission121.py,0.516
submission116.py,submission122.py,0.663
submission116.py,submission123.py,0.65
submission116.py,submission124.py,0.635
submission116.py,submission125.py,0.663
submission116.py,submission126.py,0.66
submission116.py,submission127.py,0.676
submission116.py,submission128.py,0.681
submission116.py,submission129.py,0.665
submission116.py,submission13.py,0.663
submission116.py,submission130.py,0.67
submission116.py,submission131.py,0.64
submission116.py,submission132.py,0.629
submission116.py,submission133.py,0.629
submission116.py,submission134.py,0.757
submission116.py,submission135.py,0.629
submission116.py,submission136.py,0.605
submission116.py,submission137.py,0.776
submission116.py,submission138.py,0.792
submission116.py,submission139.py,0.783
submission116.py,submission14.py,0.706
submission116.py,submission140.py,0.766
submission116.py,submission141.py,0.75
submission116.py,submission142.py,0.765
submission116.py,submission143.py,0.767
submission116.py,submission144.py,0.755
submission116.py,submission145.py,0.755
submission116.py,submission146.py,0.75
submission116.py,submission147.py,0.711
submission116.py,submission148.py,0.712
submission116.py,submission149.py,0.712
submission116.py,submission15.py,0.698
submission116.py,submission150.py,0.786
submission116.py,submission151.py,0.63
submission116.py,submission152.py,0.502
submission116.py,submission153.py,0.671
submission116.py,submission154.py,0.754
submission116.py,submission155.py,0.756
submission116.py,submission156.py,0.714
submission116.py,submission157.py,0.667
submission116.py,submission158.py,0.815
submission116.py,submission159.py,0.745
submission116.py,submission16.py,0.753
submission116.py,submission160.py,0.58
submission116.py,submission161.py,0.632
submission116.py,submission162.py,0.717
submission116.py,submission163.py,0.714
submission116.py,submission164.py,0.708
submission116.py,submission165.py,0.707
submission116.py,submission166.py,0.724
submission116.py,submission167.py,0.677
submission116.py,submission168.py,0.682
submission116.py,submission169.py,0.681
submission116.py,submission17.py,0.772
submission116.py,submission170.py,0.674
submission116.py,submission171.py,0.67
submission116.py,submission172.py,0.673
submission116.py,submission173.py,0.672
submission116.py,submission174.py,0.672
submission116.py,submission18.py,0.755
submission116.py,submission19.py,0.768
submission116.py,submission2.py,0.37
submission116.py,submission20.py,0.771
submission116.py,submission21.py,0.773
submission116.py,submission22.py,0.781
submission116.py,submission23.py,0.746
submission116.py,submission24.py,0.724
submission116.py,submission25.py,0.75
submission116.py,submission26.py,0.712
submission116.py,submission27.py,0.721
submission116.py,submission28.py,0.747
submission116.py,submission29.py,0.746
submission116.py,submission3.py,0.37
submission116.py,submission30.py,0.753
submission116.py,submission31.py,0.685
submission116.py,submission32.py,0.685
submission116.py,submission33.py,0.707
submission116.py,submission34.py,0.694
submission116.py,submission35.py,0.701
submission116.py,submission36.py,0.661
submission116.py,submission37.py,0.702
submission116.py,submission38.py,0.651
submission116.py,submission39.py,0.701
submission116.py,submission4.py,0.364
submission116.py,submission40.py,0.585
submission116.py,submission41.py,0.622
submission116.py,submission42.py,0.605
submission116.py,submission43.py,0.558
submission116.py,submission44.py,0.601
submission116.py,submission45.py,0.723
submission116.py,submission46.py,0.761
submission116.py,submission47.py,0.756
submission116.py,submission48.py,0.753
submission116.py,submission49.py,0.753
submission116.py,submission5.py,0.375
submission116.py,submission50.py,0.689
submission116.py,submission51.py,0.717
submission116.py,submission52.py,0.721
submission116.py,submission53.py,0.696
submission116.py,submission54.py,0.743
submission116.py,submission55.py,0.716
submission116.py,submission56.py,0.724
submission116.py,submission57.py,0.675
submission116.py,submission58.py,0.725
submission116.py,submission59.py,0.772
submission116.py,submission6.py,0.497
submission116.py,submission60.py,0.742
submission116.py,submission61.py,0.725
submission116.py,submission62.py,0.738
submission116.py,submission63.py,0.726
submission116.py,submission64.py,0.716
submission116.py,submission65.py,0.75
submission116.py,submission66.py,0.76
submission116.py,submission67.py,0.708
submission116.py,submission68.py,0.711
submission116.py,submission69.py,0.685
submission116.py,submission7.py,0.482
submission116.py,submission70.py,0.714
submission116.py,submission71.py,0.721
submission116.py,submission72.py,0.713
submission116.py,submission73.py,0.658
submission116.py,submission74.py,0.692
submission116.py,submission75.py,0.715
submission116.py,submission76.py,0.721
submission116.py,submission77.py,0.697
submission116.py,submission78.py,0.676
submission116.py,submission79.py,0.712
submission116.py,submission8.py,0.586
submission116.py,submission80.py,0.738
submission116.py,submission81.py,0.676
submission116.py,submission82.py,0.564
submission116.py,submission83.py,0.576
submission116.py,submission84.py,0.558
submission116.py,submission85.py,0.564
submission116.py,submission86.py,0.555
submission116.py,submission87.py,0.609
submission116.py,submission88.py,0.471
submission116.py,submission89.py,0.648
submission116.py,submission9.py,0.565
submission116.py,submission90.py,0.598
submission116.py,submission91.py,0.646
submission116.py,submission92.py,0.698
submission116.py,submission93.py,0.7
submission116.py,submission94.py,0.561
submission116.py,submission95.py,0.508
submission116.py,submission96.py,0.664
submission116.py,submission97.py,0.0
submission116.py,submission98.py,0.674
submission116.py,submission99.py,0.748
submission117.py,submission118.py,0.961
submission117.py,submission119.py,0.97
submission117.py,submission12.py,0.318
submission117.py,submission120.py,0.935
submission117.py,submission121.py,0.969
submission117.py,submission122.py,0.477
submission117.py,submission123.py,0.471
submission117.py,submission124.py,0.468
submission117.py,submission125.py,0.469
submission117.py,submission126.py,0.47
submission117.py,submission127.py,0.435
submission117.py,submission128.py,0.426
submission117.py,submission129.py,0.432
submission117.py,submission13.py,0.472
submission117.py,submission130.py,0.429
submission117.py,submission131.py,0.428
submission117.py,submission132.py,0.582
submission117.py,submission133.py,0.582
submission117.py,submission134.py,0.539
submission117.py,submission135.py,0.582
submission117.py,submission136.py,0.577
submission117.py,submission137.py,0.516
submission117.py,submission138.py,0.527
submission117.py,submission139.py,0.575
submission117.py,submission14.py,0.38
submission117.py,submission140.py,0.538
submission117.py,submission141.py,0.581
